#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     TITLE                           ACE> Electron Proton Alpha Monitor
#     PROJECT                         ACE>Advanced Composition Explorer
#                                     ISTP>International Solar-Terrestrial Physics
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     AC>Advanced Composition Explorer
#     DATA_TYPE                       H3>12-second Level 2 data
#     DESCRIPTOR                      EPAM>ACE Electron Proton Alpha Monitor
#     DATA_VERSION                    1
#     GENERATED_BY                    ACE Science Center
#     GENERATION_DATE                 2018101
#     LINK_TEXT                       Release notes and other info available at
#     LINK_TITLE                      the ACE Science Center Level 2 Data website
#     HTTP_LINK                       https://izw1.caltech.edu/ACE/ASC/level2/index.html
#     TEXT                            The Electron, Proton, and Alpha Monitor (EPAM) is composed of five
#                                     telescope apertures of three different types.  Two Low Energy
#                                     Foil Spectrometers (LEFS) measure the flux and direction of electrons
#                                     above 30 keV (geometry factor = 0.397 cm2*sr), two Low Energy Magnetic
#                                     Spectrometers (LEMS) measure the flux  and direction of ions greater than 50 keV
#                                     (geometry factor = 0.48 cm2*sr), and the Composition Aperture (CA)
#                                     measures the elemental composition of the ions (geometry factor = 0.24
#                                     cm2*sr). The telescopes use the spin of the spacecraft to sweep the full
#                                     sky. Solid-state detectors are used to measure the energy and composition
#                                     of the incoming particles.
#                                     For more information about the EPAM instrument, visit the EPAM Home Page
#                                     at JHU/APL: http://sd-www.jhuapl.edu/ACE/EPAM/
#                                     The quality of ACE level 2 data is such that it is suitable for serious
#                                     scientific study.  However, to avoid confusion and misunderstanding, it
#                                     is recommended that users consult with the appropriate ACE team members
#                                     before publishing work derived from the data. The ACE team has worked
#                                     hard to ensure that the level 2 data are free from errors, but the team
#                                     cannot accept responsibility for erroneous data, or for misunderstandings
#                                     about how the data may be used. This is especially true if the appropriate
#                                     ACE team members are not consulted before publication. At the very
#                                     least, preprints should be forwarded to the ACE team before publication.
#     MODS                            Initial Public Release 01/28/03 (Version 3)
#                                     11/11/04: Improved metadata (Version 4)
#     ADID_REF                        NSSD0327
#     LOGICAL_FILE_ID                 AC_H3_EPA_20180719_V01
#     LOGICAL_SOURCE                  AC_H3_EPM
#     LOGICAL_SOURCE_DESCRIPTION      ACE/EPAM Solar Energetic Particle 12-second Level 2 Data
#     PI_NAME                         R. Gold
#     PI_AFFILIATION                  JHU/APL
#     MISSION_GROUP                   ACE
#     INSTRUMENT_TYPE                 Particles (space)
#     TIME_RESOLUTION                 12 second
#     WEB_SITE                        http://www.srl.caltech.edu/ACE/
#     ACKNOWLEDGEMENT                 Please acknowledge the Principal
#                                     Investigator, Dr. Robert Gold of JHU/APL
#     RULES_OF_USE                    See the rules of use available from the ACE
#                                     Science Center at:
#                                     http://www.srl.caltech.edu/ACE/ASC/level2/policy_lvl2.html
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/ACE/EPAM/L2/PT12S
#     DOI                             https://doi.org/10.48322/jqj0-vn49
#     CDAWEB_PARENTS                  ac_h3_epm_00000000_v01
#                                     ac_h3_epm_19980825_v01, ac_h3_epm_19980826_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Time, beginning of interval
#  2. P2 LEMS30, (0.067-0.115 MeV Ions), Sector Avg
#  3. P3 LEMS30, (0.115-0.193 MeV Ions), Sector Avg
#  4. P4 LEMS30, (0.193-0.315 MeV Ions), Sector Avg
#  5. P5 LEMS30, (0.315-0.580 MeV Ions), Sector Avg
#  6. P6 LEMS30, (0.580-1.06 MeV Ions), Sector Avg
#  7. P7 LEMS30, (1.06-1.88 MeV Ions), Sector Avg
#  8. P8 LEMS30, (1.88-4.70 MeV Ions), Sector Avg
#
EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,P2_.067-.115MEV_IONS_1/(cm**2-s-sr-MeV),P3_.115-.193MEV_IONS_1/(cm**2-s-sr-MeV),P4_.193-.315MEV_IONS_1/(cm**2-s-sr-MeV),P5_.315-.580MEV_IONS_1/(cm**2-s-sr-MeV),P6_.580-1.06MEV_IONS_1/(cm**2-s-sr-MeV),P7_1.06-1.88MEV_IONS_1/(cm**2-s-sr-MeV),P8_1.88-4.70MEV_IONS_1/(cm**2-s-sr-MeV)
1998-08-26T08:42:29.000Z,388190.,228730.,94243.0,47875.0,20235.0,8220.30,2319.90
1998-08-26T08:42:41.000Z,388190.,228730.,95871.0,47875.0,20235.0,8220.30,2319.90
1998-08-26T08:42:54.000Z,379920.,223640.,95871.0,47875.0,20235.0,8220.30,2319.90
1998-08-26T08:43:06.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T08:43:18.000Z,388190.,223640.,92615.0,47126.0,20235.0,8217.50,2389.50
1998-08-26T08:43:30.000Z,388190.,228700.,95852.0,47126.0,20235.0,8217.50,2389.50
1998-08-26T08:43:42.000Z,379920.,223640.,95852.0,47893.0,20244.0,8465.40,2391.10
1998-08-26T08:43:54.000Z,380260.,218760.,92692.0,47893.0,20244.0,8465.40,2391.10
1998-08-26T08:44:06.000Z,388530.,223850.,95948.0,48669.0,20668.0,8468.20,2462.40
1998-08-26T08:44:18.000Z,388580.,234030.,95948.0,48669.0,20668.0,8468.20,2462.40
1998-08-26T08:44:30.000Z,388580.,223880.,94339.0,47893.0,20244.0,8465.40,2391.10
1998-08-26T08:44:42.000Z,396420.,228700.,95852.0,47893.0,20244.0,8465.40,2391.10
1998-08-26T08:44:54.000Z,396420.,233790.,99108.0,49365.0,21062.0,8459.70,2389.50
1998-08-26T08:45:06.000Z,396420.,233790.,97480.0,49365.0,21062.0,8459.70,2389.50
1998-08-26T08:45:18.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T08:45:30.000Z,396420.,233790.,99108.0,49365.0,21062.0,8459.70,2389.50
1998-08-26T08:45:43.000Z,396420.,228700.,99108.0,49365.0,21062.0,8459.70,2389.50
1998-08-26T08:45:55.000Z,388140.,233790.,99108.0,49365.0,21062.0,8459.70,2459.90
1998-08-26T08:46:07.000Z,388140.,228700.,99108.0,49365.0,21062.0,8459.70,2459.90
1998-08-26T08:46:19.000Z,396420.,223610.,97480.0,48616.0,20648.0,8459.70,2389.50
1998-08-26T08:46:31.000Z,388140.,228700.,95852.0,48616.0,20648.0,8459.70,2389.50
1998-08-26T08:46:43.000Z,388140.,223610.,95852.0,47126.0,20648.0,8459.70,2319.90
1998-08-26T08:46:55.000Z,379920.,223610.,94224.0,47126.0,20648.0,8459.70,2319.90
1998-08-26T08:47:07.000Z,388140.,228700.,97480.0,48616.0,20648.0,8459.70,2459.90
1998-08-26T08:47:19.000Z,388140.,228700.,95852.0,48616.0,20648.0,8459.70,2459.90
1998-08-26T08:47:31.000Z,388580.,234030.,97595.0,49392.0,20658.0,8465.40,2461.60
1998-08-26T08:47:43.000Z,388190.,228730.,97480.0,49392.0,20658.0,8465.40,2461.60
1998-08-26T08:47:55.000Z,396470.,228730.,99108.0,49365.0,21062.0,8459.70,2390.30
1998-08-26T08:48:07.000Z,404690.,233790.,99108.0,49365.0,21062.0,8459.70,2390.30
1998-08-26T08:48:19.000Z,396470.,233790.,99108.0,49392.0,21072.0,8465.40,2391.10
1998-08-26T08:48:32.000Z,405130.,234030.,100830.,49392.0,21072.0,8465.40,2391.10
1998-08-26T08:48:44.000Z,405130.,234060.,97595.0,49392.0,20658.0,8707.50,2391.10
1998-08-26T08:48:56.000Z,396470.,228730.,97480.0,49392.0,20658.0,8707.50,2391.10
1998-08-26T08:49:08.000Z,396860.,234030.,99222.0,49392.0,21072.0,8465.40,2461.60
1998-08-26T08:49:20.000Z,404690.,233790.,99108.0,49392.0,21072.0,8465.40,2461.60
1998-08-26T08:49:32.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T08:49:44.000Z,412970.,238890.,100740.,49365.0,21062.0,8944.00,2459.90
1998-08-26T08:49:56.000Z,404690.,238890.,102360.,49365.0,21062.0,8944.00,2459.90
1998-08-26T08:50:08.000Z,404690.,243980.,102360.,50864.0,21890.0,8701.80,2459.90
1998-08-26T08:50:20.000Z,404690.,243980.,103990.,50864.0,21890.0,8701.80,2459.90
1998-08-26T08:50:32.000Z,404690.,238890.,100740.,50864.0,21476.0,8701.80,2459.90
1998-08-26T08:50:44.000Z,421240.,249040.,102360.,50864.0,21476.0,8701.80,2459.90
1998-08-26T08:50:56.000Z,396470.,233790.,99108.0,49365.0,21062.0,8459.70,2459.90
1998-08-26T08:51:08.000Z,396470.,233790.,97480.0,49365.0,21062.0,8459.70,2459.90
1998-08-26T08:51:21.000Z,396470.,233790.,99108.0,50864.0,21476.0,8701.80,2390.30
1998-08-26T08:51:33.000Z,404690.,238890.,102360.,50864.0,21476.0,8701.80,2390.30
1998-08-26T08:51:45.000Z,404690.,233790.,99108.0,49418.0,20668.0,8468.20,2392.00
1998-08-26T08:51:57.000Z,397240.,234270.,97671.0,49418.0,20668.0,8468.20,2392.00
1998-08-26T08:52:09.000Z,396470.,233790.,99108.0,47902.0,21072.0,8465.40,2320.70
1998-08-26T08:52:21.000Z,396860.,234030.,99203.0,47902.0,21072.0,8465.40,2320.70
1998-08-26T08:52:33.000Z,396470.,233790.,100740.,49374.0,21062.0,8459.70,2319.90
1998-08-26T08:52:45.000Z,404690.,233790.,97480.0,49374.0,21062.0,8459.70,2319.90
1998-08-26T08:52:57.000Z,404690.,233790.,99108.0,49374.0,21062.0,8459.70,2319.90
1998-08-26T08:53:09.000Z,412970.,238890.,100740.,49374.0,21062.0,8459.70,2319.90
1998-08-26T08:53:21.000Z,396470.,233790.,99108.0,49392.0,21072.0,8465.40,2391.10
1998-08-26T08:53:33.000Z,396810.,234030.,99203.0,49392.0,21072.0,8465.40,2391.10
1998-08-26T08:53:45.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T08:53:57.000Z,404690.,233790.,99108.0,49365.0,20235.0,8220.30,2319.90
1998-08-26T08:54:10.000Z,388190.,228730.,97480.0,49365.0,20235.0,8220.30,2319.90
1998-08-26T08:54:22.000Z,388190.,228730.,99108.0,49365.0,21062.0,8459.70,2390.30
1998-08-26T08:54:34.000Z,412970.,233790.,99108.0,49365.0,21062.0,8459.70,2390.30
1998-08-26T08:54:46.000Z,396470.,233790.,99108.0,49365.0,20648.0,8459.70,2390.30
1998-08-26T08:54:58.000Z,396470.,228730.,97480.0,49365.0,20648.0,8459.70,2390.30
1998-08-26T08:55:10.000Z,388190.,228730.,97480.0,47875.0,20648.0,8220.30,2390.30
1998-08-26T08:55:22.000Z,379920.,223640.,92615.0,47875.0,20648.0,8220.30,2390.30
1998-08-26T08:55:34.000Z,379920.,213490.,90987.0,47126.0,19821.0,8220.30,2319.90
1998-08-26T08:55:46.000Z,379920.,223640.,92615.0,47126.0,19821.0,8220.30,2319.90
1998-08-26T08:55:58.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T08:56:10.000Z,363800.,213700.,92711.0,47152.0,19831.0,8223.20,2320.70
1998-08-26T08:56:22.000Z,363420.,213490.,92615.0,47152.0,19831.0,8223.20,2320.70
1998-08-26T08:56:34.000Z,363420.,213490.,92615.0,47126.0,19821.0,8220.30,2319.90
1998-08-26T08:56:46.000Z,363420.,213490.,92615.0,47126.0,19821.0,8220.30,2319.90
1998-08-26T08:56:59.000Z,355140.,213490.,92615.0,47126.0,19821.0,8220.30,2319.90
1998-08-26T08:57:11.000Z,363420.,213490.,90987.0,47126.0,19821.0,8220.30,2319.90
1998-08-26T08:57:23.000Z,371690.,213490.,92615.0,47126.0,20235.0,8459.70,2319.90
1998-08-26T08:57:35.000Z,371690.,213490.,92615.0,47126.0,20235.0,8459.70,2319.90
1998-08-26T08:57:47.000Z,379920.,218550.,94243.0,47126.0,20235.0,8220.30,2390.30
1998-08-26T08:57:59.000Z,363420.,218550.,90987.0,47126.0,20235.0,8220.30,2390.30
1998-08-26T08:58:11.000Z,371980.,218730.,92692.0,47170.0,20254.0,8226.00,2392.00
1998-08-26T08:58:23.000Z,371980.,223820.,92692.0,47170.0,20254.0,8226.00,2392.00
1998-08-26T08:58:35.000Z,363800.,213700.,91083.0,45653.0,19417.0,8223.20,2391.10
1998-08-26T08:58:47.000Z,338590.,203300.,89360.0,45653.0,19417.0,8223.20,2391.10
1998-08-26T08:58:59.000Z,338590.,203300.,84476.0,44877.0,18993.0,8217.50,2319.90
1998-08-26T08:59:11.000Z,330360.,193120.,84476.0,44877.0,18993.0,8217.50,2319.90
1998-08-26T08:59:23.000Z,330360.,198210.,84476.0,44128.0,18993.0,8217.50,2389.50
1998-08-26T08:59:35.000Z,330360.,198210.,84476.0,44128.0,18993.0,8217.50,2389.50
1998-08-26T08:59:48.000Z,338590.,203300.,87732.0,45627.0,19407.0,8217.50,2389.50
1998-08-26T09:00:00.000Z,363370.,218550.,90987.0,45627.0,19407.0,8217.50,2389.50
1998-08-26T09:00:12.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T09:00:24.000Z,371690.,218550.,92615.0,46376.0,19821.0,8220.30,2319.90
1998-08-26T09:00:36.000Z,363420.,218550.,92615.0,46376.0,19821.0,8220.30,2319.90
1998-08-26T09:00:48.000Z,363420.,208390.,92615.0,45671.0,19840.0,8226.00,2321.50
1998-08-26T09:01:00.000Z,355820.,203690.,87904.0,45671.0,19840.0,8226.00,2321.50
1998-08-26T09:01:12.000Z,355140.,208390.,89360.0,46403.0,19831.0,8223.20,2391.10
1998-08-26T09:01:24.000Z,372030.,218760.,89455.0,46403.0,19831.0,8223.20,2391.10
1998-08-26T09:01:36.000Z,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1998-08-26T09:01:48.000Z,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1998-08-26T09:02:00.000Z,371690.,213490.,90987.0,46376.0,19821.0,8220.30,2390.30
1998-08-26T09:02:12.000Z,371690.,213490.,89360.0,46376.0,19821.0,8220.30,2390.30
1998-08-26T09:02:24.000Z,338590.,203300.,87732.0,44877.0,18993.0,7978.10,2389.50
1998-08-26T09:02:37.000Z,338590.,198210.,86104.0,44877.0,18993.0,7978.10,2389.50
1998-08-26T09:02:49.000Z,330360.,188050.,82867.0,42638.0,18585.0,7978.10,2389.50
1998-08-26T09:03:01.000Z,322090.,193120.,81239.0,42638.0,18585.0,7978.10,2389.50
1998-08-26T09:03:13.000Z,305590.,182960.,81239.0,41889.0,18585.0,7735.90,2389.50
1998-08-26T09:03:25.000Z,322090.,188050.,82867.0,41889.0,18585.0,7735.90,2389.50
1998-08-26T09:03:37.000Z,338930.,198390.,82944.0,43405.0,18589.0,7981.00,2391.10
1998-08-26T09:03:49.000Z,338590.,193120.,84476.0,43405.0,18589.0,7981.00,2391.10
1998-08-26T09:04:01.000Z,355140.,208360.,87732.0,44877.0,19407.0,7978.10,2319.90
1998-08-26T09:04:13.000Z,355140.,208360.,87732.0,44877.0,19407.0,7978.10,2319.90
1998-08-26T09:04:25.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T09:04:37.000Z,355140.,203300.,87732.0,44128.0,19407.0,7978.10,2249.50
1998-08-26T09:04:49.000Z,346870.,198210.,87732.0,44128.0,19407.0,7978.10,2249.50
1998-08-26T09:05:01.000Z,346870.,198210.,86104.0,44128.0,18993.0,7978.10,2319.90
1998-08-26T09:05:13.000Z,338590.,198210.,86104.0,44128.0,18993.0,7978.10,2319.90
1998-08-26T09:05:26.000Z,355480.,208570.,87827.0,45645.0,19417.0,7981.00,2250.30
1998-08-26T09:05:38.000Z,363370.,213460.,90987.0,45645.0,19417.0,7981.00,2250.30
1998-08-26T09:05:50.000Z,381330.,214260.,89685.0,44216.0,19032.0,7750.20,2218.80
1998-08-26T09:06:02.000Z,379920.,213460.,89360.0,44216.0,19032.0,7750.20,2218.80
1998-08-26T09:06:14.000Z,380310.,218760.,89455.0,43405.0,18180.0,7496.60,2145.10
1998-08-26T09:06:26.000Z,371640.,208360.,87732.0,43405.0,18180.0,7496.60,2145.10
1998-08-26T09:06:38.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T09:06:50.000Z,346910.,203300.,84495.0,41889.0,17757.0,7374.10,2108.60
1998-08-26T09:07:02.000Z,346910.,198210.,82867.0,41889.0,17757.0,7374.10,2108.60
1998-08-26T09:07:14.000Z,330360.,193150.,81239.0,41139.0,17757.0,7374.10,2108.60
1998-08-26T09:07:26.000Z,330360.,193150.,81239.0,41139.0,17757.0,7374.10,2108.60
1998-08-26T09:07:38.000Z,330360.,182960.,81239.0,41139.0,17343.0,7613.40,2213.80
1998-08-26T09:07:50.000Z,322090.,182960.,79612.0,41139.0,17343.0,7613.40,2213.80
1998-08-26T09:08:02.000Z,322090.,188050.,79612.0,41139.0,17757.0,7493.70,2249.50
1998-08-26T09:08:14.000Z,330360.,188050.,79612.0,41139.0,17757.0,7493.70,2249.50
1998-08-26T09:08:27.000Z,346910.,188050.,81239.0,40407.0,16939.0,7496.60,2179.90
1998-08-26T09:08:39.000Z,330700.,183170.,78060.0,40407.0,16939.0,7496.60,2179.90
1998-08-26T09:08:51.000Z,339220.,193510.,78137.0,39684.0,16949.0,7260.10,2111.10
1998-08-26T09:09:03.000Z,355090.,198210.,82848.0,39684.0,16949.0,7260.10,2111.10
1998-08-26T09:09:15.000Z,355430.,198390.,78060.0,38908.0,16112.0,6892.50,2004.20
1998-08-26T09:09:27.000Z,338590.,182960.,76356.0,38908.0,16112.0,6892.50,2004.20
1998-08-26T09:09:39.000Z,338930.,178050.,74805.0,36669.0,15284.0,6527.80,1898.20
1998-08-26T09:09:51.000Z,330320.,182960.,74728.0,36669.0,15284.0,6527.80,1898.20
1998-08-26T09:10:03.000Z,313810.,172810.,71492.0,35153.0,14866.0,6285.60,1827.70
1998-08-26T09:10:15.000Z,313810.,177870.,74728.0,35153.0,14866.0,6285.60,1827.70
1998-08-26T09:10:27.000Z,322090.,177870.,74728.0,35902.0,15279.0,6285.60,1757.30
1998-08-26T09:10:39.000Z,322090.,177870.,74728.0,35902.0,15279.0,6285.60,1757.30
1998-08-26T09:10:51.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T09:11:03.000Z,322430.,178080.,74805.0,36669.0,15289.0,6288.50,1758.10
1998-08-26T09:11:16.000Z,322090.,177900.,74747.0,36669.0,15289.0,6288.50,1758.10
1998-08-26T09:11:28.000Z,322770.,178260.,74881.0,36687.0,15294.0,6291.30,1759.00
1998-08-26T09:11:40.000Z,322090.,177900.,74747.0,36687.0,15294.0,6291.30,1759.00
1998-08-26T09:11:52.000Z,322090.,182960.,74747.0,35902.0,14866.0,6405.30,1827.70
1998-08-26T09:12:04.000Z,322090.,182960.,74747.0,35902.0,14866.0,6405.30,1827.70
1998-08-26T09:12:16.000Z,322430.,183140.,74805.0,36687.0,15294.0,6411.00,1864.20
1998-08-26T09:12:28.000Z,314150.,183140.,73177.0,36687.0,15294.0,6411.00,1864.20
1998-08-26T09:12:40.000Z,313860.,177900.,74747.0,36669.0,15289.0,6408.10,1828.60
1998-08-26T09:12:52.000Z,322430.,183140.,76433.0,36669.0,15289.0,6408.10,1828.60
1998-08-26T09:13:04.000Z,322090.,182960.,76356.0,37401.0,15693.0,6527.80,1898.20
1998-08-26T09:13:16.000Z,322090.,182960.,76356.0,37401.0,15693.0,6527.80,1898.20
1998-08-26T09:13:28.000Z,322090.,182960.,76356.0,37401.0,15693.0,6405.30,1827.70
1998-08-26T09:13:40.000Z,313810.,182960.,76356.0,37401.0,15693.0,6405.30,1827.70
1998-08-26T09:13:52.000Z,314150.,183140.,76433.0,37418.0,15698.0,6530.70,1863.40
1998-08-26T09:14:05.000Z,313810.,182960.,74728.0,37418.0,15698.0,6530.70,1863.40
1998-08-26T09:14:17.000Z,314150.,178050.,74805.0,37418.0,15698.0,6770.00,1933.80
1998-08-26T09:14:29.000Z,313810.,177870.,74728.0,37418.0,15698.0,6770.00,1933.80
1998-08-26T09:14:41.000Z,322090.,182960.,76356.0,37401.0,16516.0,6889.70,1967.80
1998-08-26T09:14:53.000Z,322090.,177870.,74728.0,37401.0,16516.0,6889.70,1967.80
1998-08-26T09:15:05.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T09:15:17.000Z,322090.,182960.,76356.0,37418.0,16112.0,6770.00,2004.20
1998-08-26T09:15:29.000Z,322430.,183140.,76433.0,37418.0,16112.0,6770.00,2004.20
1998-08-26T09:15:41.000Z,322090.,182960.,76356.0,38150.0,16107.0,6889.70,1967.80
1998-08-26T09:15:53.000Z,322090.,182960.,76356.0,38150.0,16107.0,6889.70,1967.80
1998-08-26T09:16:05.000Z,322090.,182960.,76356.0,37418.0,16112.0,6770.00,1968.60
1998-08-26T09:16:17.000Z,305880.,178050.,76433.0,37418.0,16112.0,6770.00,1968.60
1998-08-26T09:16:29.000Z,313810.,182960.,76356.0,38150.0,16516.0,6889.70,1933.00
1998-08-26T09:16:41.000Z,313810.,182960.,76356.0,38150.0,16516.0,6889.70,1933.00
1998-08-26T09:16:54.000Z,313810.,182960.,76356.0,38891.0,16107.0,6889.70,1967.80
1998-08-26T09:17:06.000Z,313810.,182960.,77984.0,38891.0,16107.0,6889.70,1967.80
1998-08-26T09:17:18.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T09:17:30.000Z,313860.,177900.,76375.0,38900.0,16521.0,6889.70,2003.40
1998-08-26T09:17:42.000Z,313860.,177900.,77984.0,38900.0,16521.0,6889.70,2003.40
1998-08-26T09:17:54.000Z,313860.,177900.,74747.0,37418.0,16526.0,7015.00,2039.80
1998-08-26T09:18:06.000Z,314150.,178080.,74824.0,37418.0,16526.0,7015.00,2039.80
1998-08-26T09:18:18.000Z,313860.,182990.,76375.0,38900.0,16521.0,7009.30,2038.20
1998-08-26T09:18:30.000Z,322140.,182990.,76375.0,38900.0,16521.0,7009.30,2038.20
1998-08-26T09:18:42.000Z,313860.,177900.,76375.0,38150.0,16521.0,7131.90,2038.20
1998-08-26T09:18:54.000Z,313860.,177900.,74747.0,38150.0,16521.0,7131.90,2038.20
1998-08-26T09:19:06.000Z,313860.,177900.,74747.0,38150.0,16107.0,6889.70,2038.20
1998-08-26T09:19:18.000Z,322140.,182990.,76375.0,38150.0,16107.0,6889.70,2038.20
1998-08-26T09:19:30.000Z,313810.,182960.,76356.0,38150.0,16107.0,7009.30,2038.20
1998-08-26T09:19:43.000Z,313810.,177870.,76356.0,38150.0,16107.0,7009.30,2038.20
1998-08-26T09:19:55.000Z,322090.,177870.,76356.0,38150.0,16107.0,7009.30,2038.20
1998-08-26T09:20:07.000Z,322090.,177870.,76356.0,38150.0,16107.0,7009.30,2038.20
1998-08-26T09:20:19.000Z,313810.,182960.,76356.0,38150.0,16107.0,7009.30,2038.20
1998-08-26T09:20:31.000Z,313810.,182960.,74728.0,38150.0,16107.0,7009.30,2038.20
1998-08-26T09:20:43.000Z,322090.,182960.,77984.0,38891.0,16930.0,7131.90,2038.20
1998-08-26T09:20:55.000Z,322090.,182960.,77984.0,38891.0,16930.0,7131.90,2038.20
1998-08-26T09:21:07.000Z,330360.,182960.,77984.0,39640.0,16930.0,7131.90,2003.40
1998-08-26T09:21:19.000Z,330360.,182960.,77984.0,39640.0,16930.0,7131.90,2003.40
1998-08-26T09:21:31.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T09:21:43.000Z,322090.,182960.,79612.0,39640.0,16930.0,7131.90,2003.40
1998-08-26T09:21:55.000Z,322090.,182960.,79612.0,39640.0,16930.0,7131.90,2003.40
1998-08-26T09:22:07.000Z,313810.,182960.,76356.0,38891.0,16516.0,6889.70,2003.40
1998-08-26T09:22:19.000Z,322090.,188050.,79612.0,38891.0,16516.0,6889.70,2003.40
1998-08-26T09:22:32.000Z,322090.,182960.,77984.0,38891.0,16516.0,6889.70,2003.40
1998-08-26T09:22:44.000Z,322090.,182960.,76356.0,38891.0,16516.0,6889.70,2003.40
1998-08-26T09:22:56.000Z,322090.,182960.,79612.0,39640.0,16930.0,7009.30,2038.20
1998-08-26T09:23:08.000Z,322090.,188050.,79612.0,39640.0,16930.0,7009.30,2038.20
1998-08-26T09:23:20.000Z,338590.,193120.,81239.0,39640.0,16516.0,7009.30,2038.20
1998-08-26T09:23:32.000Z,322090.,182960.,77984.0,39640.0,16516.0,7009.30,2038.20
1998-08-26T09:23:44.000Z,322090.,188050.,77984.0,39640.0,16930.0,7131.90,2038.20
1998-08-26T09:23:56.000Z,322090.,182960.,77984.0,39640.0,16930.0,7131.90,2038.20
1998-08-26T09:24:08.000Z,322720.,183320.,81393.0,39684.0,16949.0,7137.60,2075.50
1998-08-26T09:24:20.000Z,322090.,188050.,77984.0,39684.0,16949.0,7137.60,2075.50
1998-08-26T09:24:32.000Z,330360.,188050.,79612.0,40390.0,17343.0,7131.90,2038.20
1998-08-26T09:24:44.000Z,330360.,182960.,81239.0,40390.0,17343.0,7131.90,2038.20
1998-08-26T09:24:56.000Z,330360.,188050.,79612.0,39640.0,16930.0,7131.90,2003.40
1998-08-26T09:25:08.000Z,322090.,188050.,79612.0,39640.0,16930.0,7131.90,2003.40
1998-08-26T09:25:21.000Z,330360.,188050.,77984.0,39640.0,16930.0,6889.70,2003.40
1998-08-26T09:25:33.000Z,330360.,188050.,77984.0,39640.0,16930.0,6889.70,2003.40
1998-08-26T09:25:45.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T09:25:57.000Z,322770.,183320.,78137.0,38186.0,16944.0,7015.00,2039.80
1998-08-26T09:26:09.000Z,322090.,182960.,77984.0,38186.0,16944.0,7015.00,2039.80
1998-08-26T09:26:21.000Z,313860.,182960.,77984.0,38150.0,16516.0,7009.30,2038.20
1998-08-26T09:26:33.000Z,322090.,182960.,79612.0,38150.0,16516.0,7009.30,2038.20
1998-08-26T09:26:45.000Z,330360.,188050.,79612.0,40390.0,16930.0,7131.90,2073.80
1998-08-26T09:26:57.000Z,322090.,182960.,79612.0,40390.0,16930.0,7131.90,2073.80
1998-08-26T09:27:09.000Z,322090.,182960.,79612.0,39640.0,16930.0,7131.90,2073.80
1998-08-26T09:27:21.000Z,330360.,188050.,79612.0,39640.0,16930.0,7131.90,2073.80
1998-08-26T09:27:33.000Z,330360.,188050.,79612.0,40390.0,16930.0,7131.90,2003.40
1998-08-26T09:27:45.000Z,322090.,182960.,76356.0,40390.0,16930.0,7131.90,2003.40
1998-08-26T09:27:57.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T09:28:10.000Z,322090.,182960.,79612.0,40390.0,17343.0,7131.90,2038.20
1998-08-26T09:28:22.000Z,322090.,193150.,79612.0,40390.0,17343.0,7131.90,2038.20
1998-08-26T09:28:34.000Z,322090.,182960.,79612.0,40390.0,17343.0,7131.90,2003.40
1998-08-26T09:28:46.000Z,330360.,188050.,79612.0,40390.0,17343.0,7131.90,2003.40
1998-08-26T09:28:58.000Z,322090.,182960.,79612.0,40390.0,17343.0,7251.50,2003.40
1998-08-26T09:29:10.000Z,322090.,182960.,79612.0,40390.0,17343.0,7251.50,2003.40
1998-08-26T09:29:22.000Z,330360.,188050.,79612.0,39667.0,16526.0,7134.70,2004.20
1998-08-26T09:29:34.000Z,330660.,188230.,78060.0,39667.0,16526.0,7134.70,2004.20
1998-08-26T09:29:46.000Z,330360.,182960.,77984.0,39684.0,16949.0,7137.60,2005.00
